ssd_count,policy,policy_role,C,U,E,metric,value,unit,positive_change_meaning
10,ablation_c0_u0_e1,factorial_cell,0,0,1,rate_control.peak_assigned_cir_bytes_per_second.SSD0,40000000000,,仅表示数值增加
10,ablation_c0_u0_e1,factorial_cell,0,0,1,rate_control.peak_assigned_cir_bytes_per_second.SSD1,40000000000,,仅表示数值增加
10,ablation_c0_u0_e1,factorial_cell,0,0,1,rate_control.peak_assigned_cir_bytes_per_second.SSD2,40000000000,,仅表示数值增加
10,ablation_c0_u0_e1,factorial_cell,0,0,1,rate_control.peak_assigned_cir_bytes_per_second.SSD3,40000000000,,仅表示数值增加
10,ablation_c0_u0_e1,factorial_cell,0,0,1,rate_control.peak_assigned_cir_bytes_per_second.SSD4,40000000000,,仅表示数值增加
10,ablation_c0_u0_e1,factorial_cell,0,0,1,rate_control.peak_assigned_cir_bytes_per_second.SSD5,40000000000,,仅表示数值增加
10,ablation_c0_u0_e1,factorial_cell,0,0,1,rate_control.peak_assigned_cir_bytes_per_second.SSD6,40000000000,,仅表示数值增加
10,ablation_c0_u0_e1,factorial_cell,0,0,1,rate_control.peak_assigned_cir_bytes_per_second.SSD7,40000000000,,仅表示数值增加
10,ablation_c0_u0_e1,factorial_cell,0,0,1,rate_control.peak_assigned_cir_bytes_per_second.SSD8,40000000000,,仅表示数值增加
10,ablation_c0_u0_e1,factorial_cell,0,0,1,rate_control.peak_assigned_cir_bytes_per_second.SSD9,40000000000,,仅表示数值增加
10,ablation_c0_u0_e1,factorial_cell,0,0,1,rate_control.prefetch_decision_count,5537,count,仅表示数值增加
10,ablation_c0_u0_e1,factorial_cell,0,0,1,rate_control.score_mode,integer,,仅表示数值增加
10,ablation_c0_u0_e1,factorial_cell,0,0,1,rate_control.selection_change_count,6128,count,仅表示数值增加
10,ablation_c0_u0_e1,factorial_cell,0,0,1,rate_control.starved_p_node_count,0,count,仅表示数值增加
10,ablation_c0_u0_e1,factorial_cell,0,0,1,rate_control.strategy,ablation_c0_u0_e1,,仅表示数值增加
10,ablation_c0_u0_e1,factorial_cell,0,0,1,rate_control.utility_enabled,False,,仅表示数值增加
10,ablation_c0_u0_e1,factorial_cell,0,0,1,rate_control_write_count,11636,count,仅表示数值增加
10,ablation_c0_u0_e1,factorial_cell,0,0,1,request_count,456116,count,仅表示数值增加
10,ablation_c0_u0_e1,factorial_cell,0,0,1,starvation_free,True,,仅表示数值增加
10,ablation_c0_u0_e1,factorial_cell,0,0,1,wall_time_seconds,72.93377970898291,s,仅表示数值增加
10,ablation_c0_u0_e1,factorial_cell,0,0,1,worst_delta_us,65257.5472,us,退化（超期增加）
10,ablation_c0_u1_e0,factorial_cell,0,1,0,byte_count,67257040896,bytes,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,cir_dispatch_count,288774,count,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,completed_inference_count,128,count,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,control_update_non_tick_write_count,0,count,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,control_update_period_us_by_storage_target.SSD0,80,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,control_update_period_us_by_storage_target.SSD1,80,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,control_update_period_us_by_storage_target.SSD2,80,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,control_update_period_us_by_storage_target.SSD3,80,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,control_update_period_us_by_storage_target.SSD4,80,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,control_update_period_us_by_storage_target.SSD5,80,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,control_update_period_us_by_storage_target.SSD6,80,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,control_update_period_us_by_storage_target.SSD7,80,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,control_update_period_us_by_storage_target.SSD8,80,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,control_update_period_us_by_storage_target.SSD9,80,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,control_update_tick_aligned_write_count,21932,count,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,excess_dispatch_count,167342,count,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,group_weight_write_count,0,count,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,last_completion_by_ssd_us.SSD0,394640.9456,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,last_completion_by_ssd_us.SSD1,394685.1824,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,last_completion_by_ssd_us.SSD2,394674.1232,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,last_completion_by_ssd_us.SSD3,394615.1408,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,last_completion_by_ssd_us.SSD4,394733.1056,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,last_completion_by_ssd_us.SSD5,394648.3184,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,last_completion_by_ssd_us.SSD6,394663.064,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,last_completion_by_ssd_us.SSD7,394604.0816,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,last_completion_by_ssd_us.SSD8,394710.9872,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,last_completion_by_ssd_us.SSD9,394644.632,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,late_gpu_layer_count,196,count,退化（数量增加）
10,ablation_c0_u1_e0,factorial_cell,0,1,0,max_gpu_utilization_percent,99.66207451179017,%,改善
10,ablation_c0_u1_e0,factorial_cell,0,1,0,max_ttft_us,769555.8655384616,us,退化（时间变长）
10,ablation_c0_u1_e0,factorial_cell,0,1,0,mean_actual_read_us,20007.40982988783,us,退化（时间变长）
10,ablation_c0_u1_e0,factorial_cell,0,1,0,mean_gpu_utilization_percent,83.26869824180905,%,改善
10,ablation_c0_u1_e0,factorial_cell,0,1,0,mean_ttft_us,335088.1845463943,us,退化（时间变长）
10,ablation_c0_u1_e0,factorial_cell,0,1,0,min_gpu_utilization_percent,12.441751756327129,%,改善
10,ablation_c0_u1_e0,factorial_cell,0,1,0,overall_last_completion_us,394733.1056,us,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,p95_delta_us,36716.2096,us,退化（超期增加）
10,ablation_c0_u1_e0,factorial_cell,0,1,0,p95_gpu_utilization_percent,98.71649373780834,%,改善
10,ablation_c0_u1_e0,factorial_cell,0,1,0,p95_ttft_us,687205.3189333334,us,退化（时间变长）
10,ablation_c0_u1_e0,factorial_cell,0,1,0,processed_event_count,1427655,count,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,queue_weight_write_count,10326,count,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,rate_control.active_demand_count,0,count,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,rate_control.active_p_node_count,0,count,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,rate_control.completed_coflow_count,512,count,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,rate_control.compute_layer_count,4,count,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,rate_control.coordination_enabled,False,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,rate_control.deadline_allowance_us,750,us,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,rate_control.decision_count,10240,count,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,rate_control.edf_enabled,False,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,rate_control.feasibility_conflict_count,0,count,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,rate_control.finite_selected_pir,False,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,rate_control.initial_decision_count,3796,count,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,rate_control.p_node_count,128,count,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,rate_control.peak_assigned_cir_bytes_per_second.SSD0,40000000000,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,rate_control.peak_assigned_cir_bytes_per_second.SSD1,40000000000,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,rate_control.peak_assigned_cir_bytes_per_second.SSD2,40000000000,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,rate_control.peak_assigned_cir_bytes_per_second.SSD3,40000000000,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,rate_control.peak_assigned_cir_bytes_per_second.SSD4,40000000000,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,rate_control.peak_assigned_cir_bytes_per_second.SSD5,40000000000,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,rate_control.peak_assigned_cir_bytes_per_second.SSD6,40000000000,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,rate_control.peak_assigned_cir_bytes_per_second.SSD7,40000000000,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,rate_control.peak_assigned_cir_bytes_per_second.SSD8,40000000000,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,rate_control.peak_assigned_cir_bytes_per_second.SSD9,40000000000,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,rate_control.prefetch_decision_count,5636,count,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,rate_control.score_mode,integer,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,rate_control.selection_change_count,5971,count,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,rate_control.starved_p_node_count,0,count,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,rate_control.strategy,ablation_c0_u1_e0,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,rate_control.utility_enabled,True,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,rate_control_write_count,11606,count,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,request_count,456116,count,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,starvation_free,True,,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,wall_time_seconds,73.88814459799323,s,仅表示数值增加
10,ablation_c0_u1_e0,factorial_cell,0,1,0,worst_delta_us,42934.4496,us,退化（超期增加）
10,ablation_c0_u1_e1,factorial_cell,0,1,1,byte_count,67257040896,bytes,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,cir_dispatch_count,288118,count,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,completed_inference_count,128,count,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,control_update_non_tick_write_count,0,count,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,control_update_period_us_by_storage_target.SSD0,80,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,control_update_period_us_by_storage_target.SSD1,80,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,control_update_period_us_by_storage_target.SSD2,80,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,control_update_period_us_by_storage_target.SSD3,80,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,control_update_period_us_by_storage_target.SSD4,80,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,control_update_period_us_by_storage_target.SSD5,80,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,control_update_period_us_by_storage_target.SSD6,80,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,control_update_period_us_by_storage_target.SSD7,80,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,control_update_period_us_by_storage_target.SSD8,80,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,control_update_period_us_by_storage_target.SSD9,80,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,control_update_tick_aligned_write_count,22032,count,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,excess_dispatch_count,167998,count,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,group_weight_write_count,0,count,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,last_completion_by_ssd_us.SSD0,394640.9456,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,last_completion_by_ssd_us.SSD1,394685.1824,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,last_completion_by_ssd_us.SSD2,394674.1232,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,last_completion_by_ssd_us.SSD3,394615.1408,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,last_completion_by_ssd_us.SSD4,394733.1056,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,last_completion_by_ssd_us.SSD5,394648.3184,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,last_completion_by_ssd_us.SSD6,394663.064,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,last_completion_by_ssd_us.SSD7,394604.0816,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,last_completion_by_ssd_us.SSD8,394710.9872,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,last_completion_by_ssd_us.SSD9,394644.632,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,late_gpu_layer_count,130,count,退化（数量增加）
10,ablation_c0_u1_e1,factorial_cell,0,1,1,max_gpu_utilization_percent,99.66207451179017,%,改善
10,ablation_c0_u1_e1,factorial_cell,0,1,1,max_ttft_us,769555.8655384616,us,退化（时间变长）
10,ablation_c0_u1_e1,factorial_cell,0,1,1,mean_actual_read_us,25462.2319289463,us,退化（时间变长）
10,ablation_c0_u1_e1,factorial_cell,0,1,1,mean_gpu_utilization_percent,86.26736015459146,%,改善
10,ablation_c0_u1_e1,factorial_cell,0,1,1,mean_ttft_us,327819.98939274845,us,退化（时间变长）
10,ablation_c0_u1_e1,factorial_cell,0,1,1,min_gpu_utilization_percent,26.285402770779687,%,改善
10,ablation_c0_u1_e1,factorial_cell,0,1,1,overall_last_completion_us,394733.1056,us,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,p95_delta_us,36346.6224,us,退化（超期增加）
10,ablation_c0_u1_e1,factorial_cell,0,1,1,p95_gpu_utilization_percent,98.71649373780834,%,改善
10,ablation_c0_u1_e1,factorial_cell,0,1,1,p95_ttft_us,687205.3189333334,us,退化（时间变长）
10,ablation_c0_u1_e1,factorial_cell,0,1,1,processed_event_count,1428178,count,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,queue_weight_write_count,10376,count,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.active_demand_count,0,count,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.active_p_node_count,0,count,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.completed_coflow_count,512,count,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.compute_layer_count,4,count,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.coordination_enabled,False,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.deadline_allowance_us,750,us,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.decision_count,10240,count,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.edf_enabled,True,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.feasibility_conflict_count,14,count,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.finite_selected_pir,False,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.initial_decision_count,3793,count,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.p_node_count,128,count,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.peak_assigned_cir_bytes_per_second.SSD0,40000000000,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.peak_assigned_cir_bytes_per_second.SSD1,40000000000,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.peak_assigned_cir_bytes_per_second.SSD2,40000000000,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.peak_assigned_cir_bytes_per_second.SSD3,40000000000,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.peak_assigned_cir_bytes_per_second.SSD4,40000000000,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.peak_assigned_cir_bytes_per_second.SSD5,40000000000,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.peak_assigned_cir_bytes_per_second.SSD6,40000000000,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.peak_assigned_cir_bytes_per_second.SSD7,40000000000,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.peak_assigned_cir_bytes_per_second.SSD8,40000000000,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.peak_assigned_cir_bytes_per_second.SSD9,40000000000,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.prefetch_decision_count,5639,count,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.score_mode,integer,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.selection_change_count,5996,count,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.starved_p_node_count,0,count,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.strategy,ablation_c0_u1_e1,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.utility_enabled,True,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control_write_count,11656,count,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,request_count,456116,count,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,starvation_free,True,,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,wall_time_seconds,74.58447823900497,s,仅表示数值增加
10,ablation_c0_u1_e1,factorial_cell,0,1,1,worst_delta_us,43500.824,us,退化（超期增加）
10,ablation_c1_u0_e0,factorial_cell,1,0,0,byte_count,67257040896,bytes,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,cir_dispatch_count,269191,count,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,completed_inference_count,128,count,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,control_update_non_tick_write_count,0,count,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,control_update_period_us_by_storage_target.SSD0,80,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,control_update_period_us_by_storage_target.SSD1,80,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,control_update_period_us_by_storage_target.SSD2,80,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,control_update_period_us_by_storage_target.SSD3,80,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,control_update_period_us_by_storage_target.SSD4,80,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,control_update_period_us_by_storage_target.SSD5,80,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,control_update_period_us_by_storage_target.SSD6,80,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,control_update_period_us_by_storage_target.SSD7,80,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,control_update_period_us_by_storage_target.SSD8,80,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,control_update_period_us_by_storage_target.SSD9,80,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,control_update_tick_aligned_write_count,25216,count,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,excess_dispatch_count,186925,count,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,group_weight_write_count,0,count,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,last_completion_by_ssd_us.SSD0,391120.9456,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,last_completion_by_ssd_us.SSD1,391176.2416,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,last_completion_by_ssd_us.SSD2,391139.3776,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,last_completion_by_ssd_us.SSD3,391087.768,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,last_completion_by_ssd_us.SSD4,391157.8096,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,last_completion_by_ssd_us.SSD5,391146.7504,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,last_completion_by_ssd_us.SSD6,391128.3184,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,last_completion_by_ssd_us.SSD7,391095.1408,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,last_completion_by_ssd_us.SSD8,391135.6912,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,last_completion_by_ssd_us.SSD9,391076.7088,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,late_gpu_layer_count,219,count,退化（数量增加）
10,ablation_c1_u0_e0,factorial_cell,1,0,0,max_gpu_utilization_percent,99.80656365523055,%,改善
10,ablation_c1_u0_e0,factorial_cell,1,0,0,max_ttft_us,761890.3807384616,us,退化（时间变长）
10,ablation_c1_u0_e0,factorial_cell,1,0,0,mean_actual_read_us,24675.688225520822,us,退化（时间变长）
10,ablation_c1_u0_e0,factorial_cell,1,0,0,mean_gpu_utilization_percent,82.01425864777764,%,改善
10,ablation_c1_u0_e0,factorial_cell,1,0,0,mean_ttft_us,339960.46474302886,us,退化（时间变长）
10,ablation_c1_u0_e0,factorial_cell,1,0,0,min_gpu_utilization_percent,11.316154796709782,%,改善
10,ablation_c1_u0_e0,factorial_cell,1,0,0,overall_last_completion_us,391176.2416,us,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,p95_delta_us,38378.8272,us,退化（超期增加）
10,ablation_c1_u0_e0,factorial_cell,1,0,0,p95_gpu_utilization_percent,98.83462586356524,%,改善
10,ablation_c1_u0_e0,factorial_cell,1,0,0,p95_ttft_us,680521.1220512821,us,退化（时间变长）
10,ablation_c1_u0_e0,factorial_cell,1,0,0,processed_event_count,1479841,count,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,queue_weight_write_count,12544,count,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.active_demand_count,0,count,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.active_p_node_count,0,count,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.completed_coflow_count,512,count,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.compute_layer_count,4,count,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.coordination_enabled,True,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.deadline_allowance_us,750,us,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.decision_count,16128,count,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.edf_enabled,False,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.feasibility_conflict_count,0,count,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.finite_selected_pir,False,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.initial_decision_count,4972,count,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.p_node_count,128,count,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.peak_assigned_cir_bytes_per_second.SSD0,40000000000,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.peak_assigned_cir_bytes_per_second.SSD1,40000000000,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.peak_assigned_cir_bytes_per_second.SSD2,40000000000,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.peak_assigned_cir_bytes_per_second.SSD3,40000000000,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.peak_assigned_cir_bytes_per_second.SSD4,40000000000,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.peak_assigned_cir_bytes_per_second.SSD5,40000000000,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.peak_assigned_cir_bytes_per_second.SSD6,40000000000,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.peak_assigned_cir_bytes_per_second.SSD7,40000000000,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.peak_assigned_cir_bytes_per_second.SSD8,40000000000,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.peak_assigned_cir_bytes_per_second.SSD9,40000000000,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.prefetch_decision_count,9486,count,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.score_mode,integer,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.selection_change_count,593,count,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.starved_p_node_count,0,count,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.strategy,ablation_c1_u0_e0,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.utility_enabled,False,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control_write_count,12672,count,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,request_count,456116,count,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,starvation_free,True,,仅表示数值增加
10,ablation_c1_u0_e0,factorial_cell,1,0,0,wall_time_seconds,82.67551662900951,s,仅表示数值增加
