ssd_count,transition,transition_label_cn,attribution_scope,before_policy,after_policy,metric,metric_label_cn,before_value,after_value,signed_change,change_unit,signed_relative_change_percent,positive_change_meaning
6,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,max_gpu_utilization_percent,最高 GPU 利用率,92.2682124116642,81.6269244089327,-10.6412880027315,pp,,改善
6,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,mean_ttft_us,平均 TTFT,402048.5253638622,413286.4498704325,11237.92450657027,us,2.7951662044773617,退化（时间变长）
6,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,p95_ttft_us,P95 TTFT,739130.8741333334,838060.5309333334,98929.6568,us,13.384592669870512,退化（时间变长）
6,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,max_ttft_us,Max TTFT,813568.5887384616,929151.9743384615,115583.38559999992,us,14.206962658087157,退化（时间变长）
6,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,late_gpu_layer_count,逾期 GPU layer 数,234.0,283.0,49.0,count,,退化（数量增加）
6,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,p95_delta_us,P95 预取超期量,91024.8176,119284.76,28259.9424,us,,退化（超期增加）
6,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,worst_delta_us,最坏预取超期量,118506.9296,182539.6976,64032.76800000001,us,,退化（超期增加）
6,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,mean_actual_read_us,平均实际读取时间,46114.54621418268,49637.56784885818,3523.021634675504,us,7.6397187523271946,退化（时间变长）
6,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,mean_gpu_utilization_percent,平均 GPU 利用率,67.00835060288841,74.02964763361088,7.021297030722465,pp,,改善
6,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,min_gpu_utilization_percent,最低 GPU 利用率,12.667508480103356,6.471553016435869,-6.195955463667487,pp,,改善
6,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,p95_gpu_utilization_percent,P95 GPU 利用率,80.37850298719802,98.27789151185654,17.89938852465852,pp,,改善
6,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,max_gpu_utilization_percent,最高 GPU 利用率,81.6269244089327,99.71266374907604,18.08573934014335,pp,,改善
6,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,mean_ttft_us,平均 TTFT,413286.4498704325,377047.2088935896,-36239.24097684288,us,-8.768552897924447,退化（时间变长）
6,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,p95_ttft_us,P95 TTFT,838060.5309333334,683924.027651282,-154136.50328205142,us,-18.3920489741227,退化（时间变长）
6,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,max_ttft_us,Max TTFT,929151.9743384615,768134.5853128206,-161017.3890256409,us,-17.329499745214687,退化（时间变长）
6,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,late_gpu_layer_count,逾期 GPU layer 数,283.0,268.0,-15.0,count,,退化（数量增加）
6,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,p95_delta_us,P95 预取超期量,119284.76,60794.29074871795,-58490.46925128205,us,,退化（超期增加）
6,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,worst_delta_us,最坏预取超期量,182539.6976,71158.808,-111380.88960000001,us,,退化（超期增加）
6,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,mean_actual_read_us,平均实际读取时间,49637.56784885818,50261.154858002876,623.5870091446923,us,1.2562803460545393,退化（时间变长）
6,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,mean_gpu_utilization_percent,平均 GPU 利用率,74.02964763361088,80.24364732733287,6.213999693721988,pp,,改善
6,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,min_gpu_utilization_percent,最低 GPU 利用率,6.471553016435869,6.641663161045962,0.170110144610093,pp,,改善
6,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,p95_gpu_utilization_percent,P95 GPU 利用率,98.27789151185654,99.14833524540856,0.8704437335520225,pp,,改善
6,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,max_gpu_utilization_percent,最高 GPU 利用率,99.71266374907604,99.56571246489993,-0.14695128417611159,pp,,改善
6,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,mean_ttft_us,平均 TTFT,377047.2088935896,350754.9919414265,-26292.216952163144,us,-6.9731896515864,退化（时间变长）
6,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,p95_ttft_us,P95 TTFT,683924.027651282,697479.7840000001,13555.756348718074,us,1.9820558718006993,退化（时间变长）
6,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,max_ttft_us,Max TTFT,768134.5853128206,771431.9483538462,3297.3630410255864,us,0.4292689203263442,退化（时间变长）
6,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,late_gpu_layer_count,逾期 GPU layer 数,268.0,306.0,38.0,count,,退化（数量增加）
6,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,p95_delta_us,P95 预取超期量,60794.29074871795,56222.8464,-4571.444348717945,us,,退化（超期增加）
6,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,worst_delta_us,最坏预取超期量,71158.808,218931.4032,147772.59519999998,us,,退化（超期增加）
6,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,mean_actual_read_us,平均实际读取时间,50261.154858002876,56452.11870951527,6190.963851512395,us,12.317591724668924,退化（时间变长）
6,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,mean_gpu_utilization_percent,平均 GPU 利用率,80.24364732733287,80.24364732733287,0.0,pp,,改善
6,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,min_gpu_utilization_percent,最低 GPU 利用率,6.641663161045962,6.641663161045962,0.0,pp,,改善
6,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,p95_gpu_utilization_percent,P95 GPU 利用率,99.14833524540856,99.14833524540856,0.0,pp,,改善
6,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,max_gpu_utilization_percent,最高 GPU 利用率,99.56571246489993,99.56571246489993,0.0,pp,,改善
6,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,mean_ttft_us,平均 TTFT,350754.9919414265,350754.9919414265,0.0,us,0.0,退化（时间变长）
6,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,p95_ttft_us,P95 TTFT,697479.7840000001,697479.7840000001,0.0,us,0.0,退化（时间变长）
6,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,max_ttft_us,Max TTFT,771431.9483538462,771431.9483538462,0.0,us,0.0,退化（时间变长）
6,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,late_gpu_layer_count,逾期 GPU layer 数,306.0,306.0,0.0,count,,退化（数量增加）
6,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,p95_delta_us,P95 预取超期量,56222.8464,56222.8464,0.0,us,,退化（超期增加）
6,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,worst_delta_us,最坏预取超期量,218931.4032,218931.4032,0.0,us,,退化（超期增加）
6,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,mean_actual_read_us,平均实际读取时间,56452.11870951527,56452.11870951527,0.0,us,0.0,退化（时间变长）
6,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,mean_gpu_utilization_percent,平均 GPU 利用率,69.08870342505209,80.24364732733287,11.154943902280777,pp,,改善
6,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,min_gpu_utilization_percent,最低 GPU 利用率,6.735228200523327,6.641663161045962,-0.09356503947736527,pp,,改善
6,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,p95_gpu_utilization_percent,P95 GPU 利用率,91.6017334756001,99.14833524540856,7.546601769808461,pp,,改善
6,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,max_gpu_utilization_percent,最高 GPU 利用率,92.2682124116642,99.56571246489993,7.297500053235737,pp,,改善
6,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,mean_ttft_us,平均 TTFT,402048.5253638622,350754.9919414265,-51293.53342243575,us,-12.758045406587188,退化（时间变长）
6,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,p95_ttft_us,P95 TTFT,739130.8741333334,697479.7840000001,-41651.090133333346,us,-5.635144139009381,退化（时间变长）
6,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,max_ttft_us,Max TTFT,813568.5887384616,771431.9483538462,-42136.6403846154,us,-5.179236387426591,退化（时间变长）
6,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,late_gpu_layer_count,逾期 GPU layer 数,234.0,306.0,72.0,count,,退化（数量增加）
6,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,p95_delta_us,P95 预取超期量,91024.8176,56222.8464,-34801.97119999999,us,,退化（超期增加）
6,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,worst_delta_us,最坏预取超期量,118506.9296,218931.4032,100424.4736,us,,退化（超期增加）
6,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,mean_actual_read_us,平均实际读取时间,46114.54621418268,56452.11870951527,10337.572495332592,us,22.41716192395977,退化（时间变长）
7,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,mean_gpu_utilization_percent,平均 GPU 利用率,72.24101570402232,70.63017392682482,-1.6108417771974928,pp,,改善
7,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,min_gpu_utilization_percent,最低 GPU 利用率,8.64403814525402,17.2744128804821,8.630374735228079,pp,,改善
7,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,p95_gpu_utilization_percent,P95 GPU 利用率,92.63195234569666,81.85025835138332,-10.781693994313343,pp,,改善
7,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,max_gpu_utilization_percent,最高 GPU 利用率,93.53193845781695,83.66210616757044,-9.869832290246507,pp,,改善
7,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,mean_ttft_us,平均 TTFT,382126.4474885417,397034.9609200318,14908.513431490108,us,3.9014607676264403,退化（时间变长）
7,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,p95_ttft_us,P95 TTFT,728307.6037333334,813846.8293333334,85539.2256,us,11.744931010128491,退化（时间变长）
7,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,max_ttft_us,Max TTFT,807552.3839384615,904670.5919384615,97118.20799999998,us,12.026242499136842,退化（时间变长）
7,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,late_gpu_layer_count,逾期 GPU layer 数,215.0,247.0,32.0,count,,退化（数量增加）
7,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,p95_delta_us,P95 预取超期量,76463.5376,117246.1808,40782.643200000006,us,,退化（超期增加）
7,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,worst_delta_us,最坏预取超期量,100487.8064,157453.7456,56965.93919999999,us,,退化（超期增加）
7,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,mean_actual_read_us,平均实际读取时间,35325.18659272836,39350.57048997395,4025.3838972455924,us,11.395223310934224,退化（时间变长）
7,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,mean_gpu_utilization_percent,平均 GPU 利用率,70.63017392682482,77.13113589684136,6.500961970016533,pp,,改善
7,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,min_gpu_utilization_percent,最低 GPU 利用率,17.2744128804821,7.75422366920429,-9.52018921127781,pp,,改善
7,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,p95_gpu_utilization_percent,P95 GPU 利用率,81.85025835138332,98.51856150178277,16.668303150399453,pp,,改善
7,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,max_gpu_utilization_percent,最高 GPU 利用率,83.66210616757044,99.75171472089312,16.089608553322677,pp,,改善
7,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,mean_ttft_us,平均 TTFT,397034.9609200318,360459.23498669855,-36575.72593333328,us,-9.212217948912595,退化（时间变长）
7,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,p95_ttft_us,P95 TTFT,813846.8293333334,682523.1956512821,-131323.63368205132,us,-16.136160878039632,退化（时间变长）
7,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,max_ttft_us,Max TTFT,904670.5919384615,765579.0335384615,-139091.55839999998,us,-15.374829207387503,退化（时间变长）
7,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,late_gpu_layer_count,逾期 GPU layer 数,247.0,246.0,-1.0,count,,退化（数量增加）
7,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,p95_delta_us,P95 预取超期量,117246.1808,51032.46963589745,-66213.71116410255,us,,退化（超期增加）
7,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,worst_delta_us,最坏预取超期量,157453.7456,60715.2368,-96738.5088,us,,退化（超期增加）
7,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,mean_actual_read_us,平均实际读取时间,39350.57048997395,38856.89080538865,-493.6796845853023,us,-1.2545680493020703,退化（时间变长）
7,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,mean_gpu_utilization_percent,平均 GPU 利用率,77.13113589684136,83.07138250572373,5.940246608882376,pp,,改善
7,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,min_gpu_utilization_percent,最低 GPU 利用率,7.75422366920429,8.93903506348246,1.1848113942781708,pp,,改善
7,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,p95_gpu_utilization_percent,P95 GPU 利用率,98.51856150178277,99.24768196729181,0.7291204655090411,pp,,改善
7,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,max_gpu_utilization_percent,最高 GPU 利用率,99.75171472089312,99.58782121728838,-0.16389350360473998,pp,,改善
7,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,mean_ttft_us,平均 TTFT,360459.23498669855,338244.54430356575,-22214.690683132794,us,-6.162885709934036,退化（时间变长）
7,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,p95_ttft_us,P95 TTFT,682523.1956512821,689838.9957333334,7315.800082051312,us,1.07187567084374,退化（时间变长）
7,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,max_ttft_us,Max TTFT,765579.0335384615,767974.3999384616,2395.366400000057,us,0.3128829676707333,退化（时间变长）
7,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,late_gpu_layer_count,逾期 GPU layer 数,246.0,255.0,9.0,count,,退化（数量增加）
7,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,p95_delta_us,P95 预取超期量,51032.46963589745,46919.6272,-4112.842435897444,us,,退化（超期增加）
7,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,worst_delta_us,最坏预取超期量,60715.2368,163198.2064,102482.9696,us,,退化（超期增加）
7,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,mean_actual_read_us,平均实际读取时间,38856.89080538865,46879.868487970736,8022.977682582088,us,20.647502968687004,退化（时间变长）
7,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,mean_gpu_utilization_percent,平均 GPU 利用率,83.07138250572373,83.07138250572373,0.0,pp,,改善
7,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,min_gpu_utilization_percent,最低 GPU 利用率,8.93903506348246,8.93903506348246,0.0,pp,,改善
7,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,p95_gpu_utilization_percent,P95 GPU 利用率,99.24768196729181,99.24768196729181,0.0,pp,,改善
7,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,max_gpu_utilization_percent,最高 GPU 利用率,99.58782121728838,99.58782121728838,0.0,pp,,改善
7,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,mean_ttft_us,平均 TTFT,338244.54430356575,338244.54430356575,0.0,us,0.0,退化（时间变长）
7,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,p95_ttft_us,P95 TTFT,689838.9957333334,689838.9957333334,0.0,us,0.0,退化（时间变长）
7,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,max_ttft_us,Max TTFT,767974.3999384616,767974.3999384616,0.0,us,0.0,退化（时间变长）
7,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,late_gpu_layer_count,逾期 GPU layer 数,255.0,255.0,0.0,count,,退化（数量增加）
7,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,p95_delta_us,P95 预取超期量,46919.6272,46919.6272,0.0,us,,退化（超期增加）
7,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,worst_delta_us,最坏预取超期量,163198.2064,163198.2064,0.0,us,,退化（超期增加）
7,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,mean_actual_read_us,平均实际读取时间,46879.868487970736,46879.868487970736,0.0,us,0.0,退化（时间变长）
7,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,mean_gpu_utilization_percent,平均 GPU 利用率,72.24101570402232,83.07138250572373,10.830366801701416,pp,,改善
7,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,min_gpu_utilization_percent,最低 GPU 利用率,8.64403814525402,8.93903506348246,0.2949969182284402,pp,,改善
7,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,p95_gpu_utilization_percent,P95 GPU 利用率,92.63195234569666,99.24768196729181,6.61572962159515,pp,,改善
7,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,max_gpu_utilization_percent,最高 GPU 利用率,93.53193845781695,99.58782121728838,6.05588275947143,pp,,改善
7,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,mean_ttft_us,平均 TTFT,382126.4474885417,338244.54430356575,-43881.90318497596,us,-11.48360797149268,退化（时间变长）
7,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,p95_ttft_us,P95 TTFT,728307.6037333334,689838.9957333334,-38468.60800000001,us,-5.281917668140276,退化（时间变长）
7,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,max_ttft_us,Max TTFT,807552.3839384615,767974.3999384616,-39577.98399999994,us,-4.900980392996515,退化（时间变长）
7,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,late_gpu_layer_count,逾期 GPU layer 数,215.0,255.0,40.0,count,,退化（数量增加）
7,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,p95_delta_us,P95 预取超期量,76463.5376,46919.6272,-29543.910399999993,us,,退化（超期增加）
7,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,worst_delta_us,最坏预取超期量,100487.8064,163198.2064,62710.399999999994,us,,退化（超期增加）
7,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,mean_actual_read_us,平均实际读取时间,35325.18659272836,46879.868487970736,11554.681895242378,us,32.70947165391872,退化（时间变长）
8,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,mean_gpu_utilization_percent,平均 GPU 利用率,74.75573712970174,73.38910138752932,-1.36663574217242,pp,,改善
8,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,min_gpu_utilization_percent,最低 GPU 利用率,10.369127851288294,20.50227007186379,10.133142220575497,pp,,改善
8,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,p95_gpu_utilization_percent,P95 GPU 利用率,93.42442240249852,83.8227115559057,-9.601710846592823,pp,,改善
8,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,max_gpu_utilization_percent,最高 GPU 利用率,94.05222604227511,87.2056724887398,-6.8465535535353155,pp,,改善
8,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,mean_ttft_us,平均 TTFT,369066.0488992387,386214.853059415,17148.80416017631,us,4.646540696800378,退化（时间变长）
8,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,p95_ttft_us,P95 TTFT,721790.0485333335,793774.3813333334,71984.33279999997,us,9.973029268867181,退化（时间变长）
8,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,max_ttft_us,Max TTFT,801565.6703384615,879245.4911384615,77679.82079999999,us,9.69101143855121,退化（时间变长）
8,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,late_gpu_layer_count,逾期 GPU layer 数,201.0,224.0,23.0,count,,退化（数量增加）
8,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,p95_delta_us,P95 预取超期量,68486.168,107643.1088,39156.9408,us,,退化（超期增加）
8,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,worst_delta_us,最坏预取超期量,88661.8352,136456.0112,47794.17600000001,us,,退化（超期增加）
8,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,mean_actual_read_us,平均实际读取时间,28355.791212690314,32755.5839166466,4399.792703956286,us,15.516381366171183,退化（时间变长）
8,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,mean_gpu_utilization_percent,平均 GPU 利用率,73.38910138752932,79.54025404938102,6.151152661851697,pp,,改善
8,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,min_gpu_utilization_percent,最低 GPU 利用率,20.50227007186379,9.288977961432273,-11.213292110431517,pp,,改善
8,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,p95_gpu_utilization_percent,P95 GPU 利用率,83.8227115559057,98.67142928760654,14.848717731700845,pp,,改善
8,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,max_gpu_utilization_percent,最高 GPU 利用率,87.2056724887398,99.76620915101664,12.560536662276846,pp,,改善
8,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,mean_ttft_us,平均 TTFT,386214.853059415,349426.6908686298,-36788.162190785224,us,-9.525310044232235,退化（时间变长）
